Date,Device,Bin,Item,Disposals,Contaminants,Correct Bin
1/28/2025,uwisconsin_madison_oscarsort_4,Trash,liquids,3,0,Trash
1/28/2025,uwisconsin_madison_oscarsort_4,Trash,food scraps,15,0,Trash
1/28/2025,uwisconsin_madison_oscarsort_4,Trash,paper bag,7,7,Recycling
1/28/2025,uwisconsin_madison_oscarsort_4,Trash,plastic bottle,1,1,Recycling
1/28/2025,uwisconsin_madison_oscarsort_4,Trash,food box,2,0,Trash
1/28/2025,uwisconsin_madison_oscarsort_4,Trash,wrapper,4,0,Trash
1/28/2025,uwisconsin_madison_oscarsort_4,Trash,plastic straw,5,0,Trash
1/28/2025,uwisconsin_madison_oscarsort_4,Trash,coffee cup lid,1,0,Trash
1/28/2025,uwisconsin_madison_oscarsort_4,Trash,coffee cup,1,1,Recycling
1/28/2025,uwisconsin_madison_oscarsort_4,Trash,banana peel,2,0,Trash
1/28/2025,uwisconsin_madison_oscarsort_4,Trash,paper wrapper,4,4,Recycling
1/28/2025,uwisconsin_madison_oscarsort_4,Trash,plastic sauce cup,6,0,Trash
1/28/2025,uwisconsin_madison_oscarsort_4,Trash,paper,1,1,Recycling
1/28/2025,uwisconsin_madison_oscarsort_4,Trash,plastic wrap,1,0,Trash
1/28/2025,uwisconsin_madison_oscarsort_4,Recycling,plastic straw,2,2,Trash
1/28/2025,uwisconsin_madison_oscarsort_4,Recycling,plastic lid,3,0,Recycling
1/28/2025,uwisconsin_madison_oscarsort_4,Recycling,plastic cup,2,0,Recycling
1/28/2025,uwisconsin_madison_oscarsort_4,Recycling,chip bag,1,1,Trash
1/28/2025,uwisconsin_madison_oscarsort_4,Recycling,aluminium can,3,0,Recycling
1/28/2025,uwisconsin_madison_oscarsort_4,Recycling,coffee cup sleeve,2,0,Recycling
1/28/2025,uwisconsin_madison_oscarsort_4,Recycling,coffee cup,2,0,Recycling
1/28/2025,uwisconsin_madison_oscarsort_4,Recycling,coffee cup lid,2,2,Trash
1/28/2025,uwisconsin_madison_oscarsort_4,Recycling,plastic container,3,0,Recycling
1/28/2025,uwisconsin_madison_oscarsort_4,Recycling,napkin,1,1,Trash
1/28/2025,uwisconsin_madison_oscarsort_4,Recycling,plastic cutlery,2,2,Trash
1/28/2025,uwisconsin_madison_oscarsort_4,Recycling,plastic bottle,2,0,Recycling
1/30/2025,uwisconsin_madison_oscarsort_1,Recycling,aluminium can,3,0,Recycling
1/30/2025,uwisconsin_madison_oscarsort_1,Recycling,plastic bottle,4,0,Recycling
1/30/2025,uwisconsin_madison_oscarsort_1,Recycling,wrapper,3,3,Trash
1/30/2025,uwisconsin_madison_oscarsort_1,Recycling,napkin,3,3,Trash
1/30/2025,uwisconsin_madison_oscarsort_1,Recycling,plastic lid,5,0,Recycling
1/30/2025,uwisconsin_madison_oscarsort_1,Recycling,plastic container,2,0,Recycling
1/30/2025,uwisconsin_madison_oscarsort_1,Recycling,plastic cup,3,0,Recycling
1/30/2025,uwisconsin_madison_oscarsort_1,Recycling,yoghurt container,1,0,Recycling
1/30/2025,uwisconsin_madison_oscarsort_1,Recycling,plastic cutlery,6,6,Trash
1/30/2025,uwisconsin_madison_oscarsort_1,Recycling,food scraps,2,2,Trash
1/30/2025,uwisconsin_madison_oscarsort_1,Recycling,paper bowl,1,1,Trash
1/30/2025,uwisconsin_madison_oscarsort_1,Recycling,plastic straw,2,2,Trash
1/30/2025,uwisconsin_madison_oscarsort_1,Recycling,plastic wrap,2,2,Trash
1/30/2025,uwisconsin_madison_oscarsort_1,Recycling,paper wrapper,1,0,Recycling
1/30/2025,uwisconsin_madison_oscarsort_1,Recycling,plastic sauce cup,1,1,Trash
1/30/2025,uwisconsin_madison_oscarsort_1,Trash,plastic bottle,2,2,Recycling
1/30/2025,uwisconsin_madison_oscarsort_1,Trash,napkin,28,0,Trash
1/30/2025,uwisconsin_madison_oscarsort_1,Trash,plastic container,6,6,Recycling
1/30/2025,uwisconsin_madison_oscarsort_1,Trash,plastic straw,1,0,Trash
1/30/2025,uwisconsin_madison_oscarsort_1,Trash,plastic lid,11,11,Recycling
1/30/2025,uwisconsin_madison_oscarsort_1,Trash,plastic cup,3,3,Recycling
1/30/2025,uwisconsin_madison_oscarsort_1,Trash,paper bag,9,9,Recycling
1/30/2025,uwisconsin_madison_oscarsort_1,Trash,paper wrapper,6,6,Recycling
1/30/2025,uwisconsin_madison_oscarsort_1,Trash,stirstick,1,0,Trash
1/30/2025,uwisconsin_madison_oscarsort_1,Trash,plastic cutlery,13,0,Trash
1/30/2025,uwisconsin_madison_oscarsort_1,Trash,food box,29,0,Trash
1/30/2025,uwisconsin_madison_oscarsort_1,Trash,receipt,1,0,Trash
1/30/2025,uwisconsin_madison_oscarsort_1,Trash,food scraps,4,0,Trash
1/30/2025,uwisconsin_madison_oscarsort_1,Trash,paper bowl,5,0,Trash
1/30/2025,uwisconsin_madison_oscarsort_1,Trash,wrapper,6,0,Trash
1/30/2025,uwisconsin_madison_oscarsort_1,Trash,plastic wrap,2,0,Trash
1/30/2025,uwisconsin_madison_oscarsort_1,Trash,plastic bag,1,0,Trash
1/30/2025,uwisconsin_madison_oscarsort_1,Trash,coffee cup lid,2,0,Trash
1/30/2025,uwisconsin_madison_oscarsort_1,Trash,coffee cup,1,0,Recycling
1/30/2025,uwisconsin_madison_oscarsort_1,Trash,aluminium foil,1,1,Recycling
1/30/2025,uwisconsin_madison_oscarsort_1,Trash,waxed food paper,1,0,Trash
1/30/2025,uwisconsin_madison_oscarsort_2,Trash,food scraps,6,0,Trash
1/30/2025,uwisconsin_madison_oscarsort_2,Trash,waxed food paper,2,0,Trash
1/30/2025,uwisconsin_madison_oscarsort_2,Trash,wrapper,7,0,Trash
1/30/2025,uwisconsin_madison_oscarsort_2,Trash,paper bag,1,1,Recycling
1/30/2025,uwisconsin_madison_oscarsort_2,Trash,plastic wrap,5,0,Trash
1/30/2025,uwisconsin_madison_oscarsort_2,Trash,plastic straw,9,0,Trash
1/30/2025,uwisconsin_madison_oscarsort_2,Trash,plastic lid,7,7,Recycling
1/30/2025,uwisconsin_madison_oscarsort_2,Trash,plastic cup,9,9,Recycling
1/30/2025,uwisconsin_madison_oscarsort_2,Trash,coffee cup lid,2,0,Trash
1/30/2025,uwisconsin_madison_oscarsort_2,Trash,coffee cup,3,3,Recycling
1/30/2025,uwisconsin_madison_oscarsort_2,Trash,paper,2,2,Recycling
1/30/2025,uwisconsin_madison_oscarsort_2,Trash,paper bowl,2,0,Trash
1/30/2025,uwisconsin_madison_oscarsort_2,Trash,napkin,6,0,Trash
1/30/2025,uwisconsin_madison_oscarsort_2,Trash,plastic cutlery,1,0,Trash
1/30/2025,uwisconsin_madison_oscarsort_2,Trash,paper plate,1,0,Trash
1/30/2025,uwisconsin_madison_oscarsort_2,Trash,banana peel,1,0,Trash
1/30/2025,uwisconsin_madison_oscarsort_2,Trash,liquids,1,0,Trash
1/30/2025,uwisconsin_madison_oscarsort_2,Trash,plastic bottle,1,1,Recycling
1/30/2025,uwisconsin_madison_oscarsort_2,Recycling,chip bag,1,1,Trash
1/30/2025,uwisconsin_madison_oscarsort_2,Recycling,aluminium can,2,0,Recycling
1/30/2025,uwisconsin_madison_oscarsort_2,Recycling,food box,1,1,Trash
1/30/2025,uwisconsin_madison_oscarsort_2,Recycling,paper,1,0,Recycling
1/30/2025,uwisconsin_madison_oscarsort_2,Recycling,wrapper,2,2,Trash
1/30/2025,uwisconsin_madison_oscarsort_2,Recycling,coffee cup sleeve,1,0,Recycling
1/30/2025,uwisconsin_madison_oscarsort_2,Recycling,coffee cup lid,2,2,Trash
1/30/2025,uwisconsin_madison_oscarsort_2,Recycling,coffee cup,1,0,Recycling
1/30/2025,uwisconsin_madison_oscarsort_2,Recycling,plastic wrap,2,2,Trash
1/30/2025,uwisconsin_madison_oscarsort_4,Trash,plastic cutlery,42,0,Trash
1/30/2025,uwisconsin_madison_oscarsort_4,Trash,plastic container,38,38,Recycling
1/30/2025,uwisconsin_madison_oscarsort_4,Trash,napkin,34,0,Trash
1/30/2025,uwisconsin_madison_oscarsort_4,Trash,paper bag,3,3,Recycling
1/30/2025,uwisconsin_madison_oscarsort_4,Trash,food scraps,29,0,Trash
1/30/2025,uwisconsin_madison_oscarsort_4,Trash,wrapper,8,0,Trash
1/30/2025,uwisconsin_madison_oscarsort_4,Trash,plastic wrap,9,0,Trash
1/30/2025,uwisconsin_madison_oscarsort_4,Trash,chip bag,2,0,Trash
1/30/2025,uwisconsin_madison_oscarsort_4,Trash,paper plastic bag,1,0,Trash
1/30/2025,uwisconsin_madison_oscarsort_4,Trash,plastic sauce cup,3,0,Trash
1/30/2025,uwisconsin_madison_oscarsort_4,Trash,plastic straw,8,0,Trash
1/30/2025,uwisconsin_madison_oscarsort_4,Trash,plastic lid,8,8,Recycling
1/30/2025,uwisconsin_madison_oscarsort_4,Trash,plastic cup,9,9,Recycling
1/30/2025,uwisconsin_madison_oscarsort_4,Trash,liquids,2,0,Trash
1/30/2025,uwisconsin_madison_oscarsort_4,Trash,banana peel,1,0,Trash
1/30/2025,uwisconsin_madison_oscarsort_4,Trash,coffee cup lid,2,0,Trash
1/30/2025,uwisconsin_madison_oscarsort_4,Trash,coffee cup,2,2,Recycling
1/30/2025,uwisconsin_madison_oscarsort_4,Trash,aluminium can,2,2,Recycling
1/30/2025,uwisconsin_madison_oscarsort_4,Trash,aluminium container,1,1,Recycling
1/30/2025,uwisconsin_madison_oscarsort_4,Trash,paper wrapper,2,2,Recycling
1/30/2025,uwisconsin_madison_oscarsort_4,Trash,plastic bottle,1,1,Recycling
1/30/2025,uwisconsin_madison_oscarsort_4,Trash,aluminium foil,1,1,Recycling
1/30/2025,uwisconsin_madison_oscarsort_4,Trash,waxed food paper,1,0,Trash
1/30/2025,uwisconsin_madison_oscarsort_4,Trash,food box,1,0,Trash
1/30/2025,uwisconsin_madison_oscarsort_4,Recycling,wrapper,2,2,Trash
1/30/2025,uwisconsin_madison_oscarsort_4,Recycling,plastic cutlery,4,4,Trash
1/30/2025,uwisconsin_madison_oscarsort_4,Recycling,plastic container,4,0,Recycling
1/30/2025,uwisconsin_madison_oscarsort_4,Recycling,aluminium can,5,0,Recycling
1/30/2025,uwisconsin_madison_oscarsort_4,Recycling,cardboard,1,0,Recycling
1/30/2025,uwisconsin_madison_oscarsort_4,Recycling,paper wrapper,2,0,Recycling
1/30/2025,uwisconsin_madison_oscarsort_4,Recycling,plastic wrap,2,2,Trash
1/30/2025,uwisconsin_madison_oscarsort_4,Recycling,food scraps,4,4,Trash
1/30/2025,uwisconsin_madison_oscarsort_4,Recycling,plastic sauce cup,3,3,Trash
1/30/2025,uwisconsin_madison_oscarsort_4,Recycling,plastic bottle,1,0,Recycling
1/30/2025,uwisconsin_madison_oscarsort_4,Recycling,plastic straw,2,2,Trash
1/30/2025,uwisconsin_madison_oscarsort_4,Recycling,plastic lid,2,0,Recycling
1/30/2025,uwisconsin_madison_oscarsort_4,Recycling,plastic cup,3,0,Recycling
2/4/2025,uwisconsin_madison_oscarsort_1,Recycling,napkin,4,4,Trash
2/4/2025,uwisconsin_madison_oscarsort_1,Recycling,aluminium can,4,0,Recycling
2/4/2025,uwisconsin_madison_oscarsort_1,Recycling,plastic cup,4,0,Recycling
2/4/2025,uwisconsin_madison_oscarsort_1,Recycling,plastic bottle,4,0,Recycling
2/4/2025,uwisconsin_madison_oscarsort_1,Recycling,paper,1,0,Recycling
2/4/2025,uwisconsin_madison_oscarsort_1,Recycling,plastic sauce cup,1,1,Trash
2/4/2025,uwisconsin_madison_oscarsort_1,Recycling,plastic cutlery,2,2,Trash
2/4/2025,uwisconsin_madison_oscarsort_1,Recycling,wrapper,1,1,Trash
2/4/2025,uwisconsin_madison_oscarsort_1,Recycling,plastic container,1,0,Recycling
2/4/2025,uwisconsin_madison_oscarsort_1,Trash,plastic straw,4,0,Trash
2/4/2025,uwisconsin_madison_oscarsort_1,Trash,plastic lid,10,10,Recycling
2/4/2025,uwisconsin_madison_oscarsort_1,Trash,plastic cup,6,6,Recycling
2/4/2025,uwisconsin_madison_oscarsort_1,Trash,napkin,20,0,Trash
2/4/2025,uwisconsin_madison_oscarsort_1,Trash,plastic cutlery,11,0,Trash
2/4/2025,uwisconsin_madison_oscarsort_1,Trash,plastic container,8,8,Recycling
2/4/2025,uwisconsin_madison_oscarsort_1,Trash,paper bowl,2,0,Trash
2/4/2025,uwisconsin_madison_oscarsort_1,Trash,food box,26,0,Trash
2/4/2025,uwisconsin_madison_oscarsort_1,Trash,coffee cup lid,1,0,Trash
2/4/2025,uwisconsin_madison_oscarsort_1,Trash,coffee cup,2,0,Recycling
2/4/2025,uwisconsin_madison_oscarsort_1,Trash,wrapper,8,0,Trash
2/4/2025,uwisconsin_madison_oscarsort_1,Trash,paper bag,2,2,Recycling
2/4/2025,uwisconsin_madison_oscarsort_1,Trash,plastic bottle,1,1,Recycling
2/4/2025,uwisconsin_madison_oscarsort_1,Trash,coffee cup sleeve,1,1,Recycling
2/4/2025,uwisconsin_madison_oscarsort_1,Trash,plastic sauce cup,1,0,Trash
2/4/2025,uwisconsin_madison_oscarsort_1,Trash,soft plastic lid,1,0,Trash
2/4/2025,uwisconsin_madison_oscarsort_1,Trash,paper pop cup,1,1,Recycling
2/4/2025,uwisconsin_madison_oscarsort_1,Trash,food scraps,1,0,Trash
2/4/2025,uwisconsin_madison_oscarsort_1,Trash,aluminium can,1,1,Recycling
2/4/2025,uwisconsin_madison_oscarsort_1,Trash,plastic bag,1,0,Trash
2/4/2025,uwisconsin_madison_oscarsort_1,Trash,paper,1,1,Recycling
2/4/2025,uwisconsin_madison_oscarsort_1,Trash,receipt,1,0,Trash
2/4/2025,uwisconsin_madison_oscarsort_2,Trash,food scraps,2,0,Trash
2/4/2025,uwisconsin_madison_oscarsort_2,Trash,plastic cutlery,9,0,Trash
2/4/2025,uwisconsin_madison_oscarsort_2,Trash,plastic sauce cup,2,0,Trash
2/4/2025,uwisconsin_madison_oscarsort_2,Trash,paper bowl,2,0,Trash
2/4/2025,uwisconsin_madison_oscarsort_2,Trash,banana peel,1,0,Trash
2/4/2025,uwisconsin_madison_oscarsort_2,Trash,aluminium can,2,2,Recycling
2/4/2025,uwisconsin_madison_oscarsort_2,Trash,plastic container,8,8,Recycling
2/4/2025,uwisconsin_madison_oscarsort_2,Trash,wrapper,9,0,Trash
2/4/2025,uwisconsin_madison_oscarsort_2,Trash,plastic straw,7,0,Trash
2/4/2025,uwisconsin_madison_oscarsort_2,Trash,plastic lid,7,7,Recycling
2/4/2025,uwisconsin_madison_oscarsort_2,Trash,plastic cup,8,8,Recycling
2/4/2025,uwisconsin_madison_oscarsort_2,Trash,plastic bottle,1,1,Recycling
2/4/2025,uwisconsin_madison_oscarsort_2,Trash,food box,1,0,Trash
2/4/2025,uwisconsin_madison_oscarsort_2,Trash,napkin,6,0,Trash
2/4/2025,uwisconsin_madison_oscarsort_2,Trash,plastic wrap,2,0,Trash
2/4/2025,uwisconsin_madison_oscarsort_2,Trash,coffee cup lid,1,0,Trash
2/4/2025,uwisconsin_madison_oscarsort_2,Trash,coffee cup,1,1,Recycling
2/4/2025,uwisconsin_madison_oscarsort_2,Trash,plastic bag,1,0,Trash
2/4/2025,uwisconsin_madison_oscarsort_2,Trash,paper bag,2,2,Recycling
2/4/2025,uwisconsin_madison_oscarsort_2,Trash,paper plate,1,0,Trash
2/4/2025,uwisconsin_madison_oscarsort_2,Recycling,napkin,3,3,Trash
2/4/2025,uwisconsin_madison_oscarsort_2,Recycling,paper,1,0,Recycling
2/4/2025,uwisconsin_madison_oscarsort_2,Recycling,food box,1,1,Trash
2/4/2025,uwisconsin_madison_oscarsort_2,Recycling,wrapper,2,2,Trash
2/4/2025,uwisconsin_madison_oscarsort_2,Recycling,paper wrapper,1,0,Recycling
2/4/2025,uwisconsin_madison_oscarsort_2,Recycling,plastic straw,1,1,Trash
2/4/2025,uwisconsin_madison_oscarsort_2,Recycling,plastic cup,1,0,Recycling
2/4/2025,uwisconsin_madison_oscarsort_3,Trash,tetrapack,1,0,Trash
2/4/2025,uwisconsin_madison_oscarsort_3,Trash,coffee cup lid,1,0,Trash
2/4/2025,uwisconsin_madison_oscarsort_3,Trash,coffee cup,1,0,Recycling
2/4/2025,uwisconsin_madison_oscarsort_3,Trash,napkin,1,0,Trash
2/4/2025,uwisconsin_madison_oscarsort_3,Trash,wrapper,2,0,Trash
2/4/2025,uwisconsin_madison_oscarsort_3,Trash,food scraps,1,0,Trash
2/4/2025,uwisconsin_madison_oscarsort_3,Trash,plastic cutlery,1,0,Trash
2/4/2025,uwisconsin_madison_oscarsort_3,Trash,plastic lid,1,1,Recycling
2/4/2025,uwisconsin_madison_oscarsort_3,Trash,paper bowl,1,0,Trash
2/4/2025,uwisconsin_madison_oscarsort_3,Recycling,aluminium can,1,0,Recycling
2/4/2025,uwisconsin_madison_oscarsort_3,Recycling,wrapper,5,5,Trash
2/4/2025,uwisconsin_madison_oscarsort_3,Recycling,napkin,2,2,Trash
2/4/2025,uwisconsin_madison_oscarsort_3,Recycling,plastic container,1,0,Recycling
2/4/2025,uwisconsin_madison_oscarsort_4,Recycling,napkin,5,5,Trash
2/4/2025,uwisconsin_madison_oscarsort_4,Recycling,plastic cutlery,12,12,Trash
2/4/2025,uwisconsin_madison_oscarsort_4,Recycling,plastic sauce cup,1,1,Trash
2/4/2025,uwisconsin_madison_oscarsort_4,Recycling,plastic container,12,0,Recycling
2/4/2025,uwisconsin_madison_oscarsort_4,Recycling,paper wrapper,2,0,Recycling
2/4/2025,uwisconsin_madison_oscarsort_4,Recycling,aluminium can,4,0,Recycling
2/4/2025,uwisconsin_madison_oscarsort_4,Recycling,plastic lid,2,0,Recycling
2/4/2025,uwisconsin_madison_oscarsort_4,Recycling,plastic cup,2,0,Recycling
2/4/2025,uwisconsin_madison_oscarsort_4,Recycling,wrapper,2,2,Trash
2/4/2025,uwisconsin_madison_oscarsort_4,Recycling,plastic straw,1,1,Trash
2/4/2025,uwisconsin_madison_oscarsort_4,Recycling,plastic bottle,1,0,Recycling
2/4/2025,uwisconsin_madison_oscarsort_4,Recycling,cardboard,2,0,Recycling
2/4/2025,uwisconsin_madison_oscarsort_4,Trash,wrapper,9,0,Trash
2/4/2025,uwisconsin_madison_oscarsort_4,Trash,plastic cup,4,4,Recycling
2/4/2025,uwisconsin_madison_oscarsort_4,Trash,plastic cutlery,43,0,Trash
2/4/2025,uwisconsin_madison_oscarsort_4,Trash,plastic container,42,42,Recycling
2/4/2025,uwisconsin_madison_oscarsort_4,Trash,food scraps,13,0,Trash
2/4/2025,uwisconsin_madison_oscarsort_4,Trash,plastic wrap,4,0,Trash
2/4/2025,uwisconsin_madison_oscarsort_4,Trash,plastic straw,3,0,Trash
2/4/2025,uwisconsin_madison_oscarsort_4,Trash,plastic lid,2,2,Recycling
2/4/2025,uwisconsin_madison_oscarsort_4,Trash,plastic gloves,2,0,Trash
2/4/2025,uwisconsin_madison_oscarsort_4,Trash,soft plastic lid,1,0,Trash
2/4/2025,uwisconsin_madison_oscarsort_4,Trash,paper pop cup,1,1,Recycling
2/4/2025,uwisconsin_madison_oscarsort_4,Trash,napkin,14,0,Trash
2/4/2025,uwisconsin_madison_oscarsort_4,Trash,plastic bottle,1,1,Recycling
2/4/2025,uwisconsin_madison_oscarsort_4,Trash,aluminium can,2,2,Recycling
2/4/2025,uwisconsin_madison_oscarsort_4,Trash,plastic sauce cup,2,0,Trash
2/4/2025,uwisconsin_madison_oscarsort_4,Trash,coffee cup lid,1,0,Trash
2/4/2025,uwisconsin_madison_oscarsort_4,Trash,coffee cup,1,1,Recycling
2/4/2025,uwisconsin_madison_oscarsort_4,Trash,paper bowl,1,0,Trash
2/4/2025,uwisconsin_madison_oscarsort_4,Trash,paper bag,1,1,Recycling
2/4/2025,uwisconsin_madison_oscarsort_4,Trash,banana peel,1,0,Trash
2/6/2025,uwisconsin_madison_oscarsort_1,Recycling,wrapper,2,2,Trash
2/6/2025,uwisconsin_madison_oscarsort_1,Recycling,napkin,1,1,Trash
2/6/2025,uwisconsin_madison_oscarsort_1,Recycling,aluminium can,5,0,Recycling
2/6/2025,uwisconsin_madison_oscarsort_1,Recycling,plastic lid,1,0,Recycling
2/6/2025,uwisconsin_madison_oscarsort_1,Recycling,plastic straw,1,1,Trash
2/6/2025,uwisconsin_madison_oscarsort_1,Recycling,plastic cup,2,0,Recycling
2/6/2025,uwisconsin_madison_oscarsort_1,Recycling,plastic bottle,1,0,Recycling
2/6/2025,uwisconsin_madison_oscarsort_1,Trash,wrapper,7,0,Trash
2/6/2025,uwisconsin_madison_oscarsort_1,Trash,napkin,28,0,Trash
2/6/2025,uwisconsin_madison_oscarsort_1,Trash,paper,4,4,Recycling
2/6/2025,uwisconsin_madison_oscarsort_1,Trash,food box,23,0,Trash
2/6/2025,uwisconsin_madison_oscarsort_1,Trash,plastic cutlery,11,0,Trash
2/6/2025,uwisconsin_madison_oscarsort_1,Trash,plastic cup,10,10,Recycling
2/6/2025,uwisconsin_madison_oscarsort_1,Trash,coffee cup sleeve,5,5,Recycling
2/6/2025,uwisconsin_madison_oscarsort_1,Trash,coffee cup lid,8,0,Trash
2/6/2025,uwisconsin_madison_oscarsort_1,Trash,coffee cup,9,0,Recycling
2/6/2025,uwisconsin_madison_oscarsort_1,Trash,plastic lid,11,11,Recycling
2/6/2025,uwisconsin_madison_oscarsort_1,Trash,paper bowl,1,0,Trash
2/6/2025,uwisconsin_madison_oscarsort_1,Trash,banana peel,1,0,Trash
2/6/2025,uwisconsin_madison_oscarsort_1,Trash,plastic container,8,8,Recycling
2/6/2025,uwisconsin_madison_oscarsort_1,Trash,plastic sauce cup,3,0,Trash
2/6/2025,uwisconsin_madison_oscarsort_1,Trash,stirstick,2,0,Trash
2/6/2025,uwisconsin_madison_oscarsort_1,Trash,food scraps,3,0,Trash
2/6/2025,uwisconsin_madison_oscarsort_1,Trash,plastic bag,2,0,Trash
2/6/2025,uwisconsin_madison_oscarsort_1,Trash,paper wrapper,3,3,Recycling
2/6/2025,uwisconsin_madison_oscarsort_1,Trash,paper bag,1,1,Recycling
2/6/2025,uwisconsin_madison_oscarsort_1,Trash,plastic straw,3,0,Trash
2/6/2025,uwisconsin_madison_oscarsort_2,Trash,plastic straw,5,0,Trash
2/6/2025,uwisconsin_madison_oscarsort_2,Trash,plastic lid,5,5,Recycling
2/6/2025,uwisconsin_madison_oscarsort_2,Trash,plastic cup,7,7,Recycling
2/6/2025,uwisconsin_madison_oscarsort_2,Trash,waxed food paper,1,0,Trash
2/6/2025,uwisconsin_madison_oscarsort_2,Trash,plastic cutlery,1,0,Trash
2/6/2025,uwisconsin_madison_oscarsort_2,Trash,aluminium can,3,3,Recycling
2/6/2025,uwisconsin_madison_oscarsort_2,Trash,wrapper,9,0,Trash
2/6/2025,uwisconsin_madison_oscarsort_2,Trash,plastic bottle,3,3,Recycling
2/6/2025,uwisconsin_madison_oscarsort_2,Trash,food box,1,0,Trash
2/6/2025,uwisconsin_madison_oscarsort_2,Trash,plastic container,3,3,Recycling
2/6/2025,uwisconsin_madison_oscarsort_2,Trash,food scraps,2,0,Trash
2/6/2025,uwisconsin_madison_oscarsort_2,Trash,apple core,1,0,Trash
2/6/2025,uwisconsin_madison_oscarsort_2,Trash,napkin,7,0,Trash
2/6/2025,uwisconsin_madison_oscarsort_2,Trash,plastic sauce cup,1,0,Trash
2/6/2025,uwisconsin_madison_oscarsort_2,Trash,chopsticks,1,0,Trash
2/6/2025,uwisconsin_madison_oscarsort_2,Trash,plastic wrap,1,0,Trash
2/6/2025,uwisconsin_madison_oscarsort_2,Trash,coffee cup sleeve,1,1,Recycling
2/6/2025,uwisconsin_madison_oscarsort_2,Trash,coffee cup lid,1,0,Trash
2/6/2025,uwisconsin_madison_oscarsort_2,Trash,coffee cup,2,2,Recycling
2/6/2025,uwisconsin_madison_oscarsort_2,Recycling,food box,2,2,Trash
2/6/2025,uwisconsin_madison_oscarsort_2,Recycling,napkin,2,2,Trash
2/6/2025,uwisconsin_madison_oscarsort_2,Recycling,plastic cutlery,1,1,Trash
2/6/2025,uwisconsin_madison_oscarsort_2,Recycling,plastic container,1,0,Recycling
2/6/2025,uwisconsin_madison_oscarsort_2,Recycling,paper,1,0,Recycling
2/6/2025,uwisconsin_madison_oscarsort_3,Recycling,paper wrapper,1,0,Recycling
2/6/2025,uwisconsin_madison_oscarsort_3,Recycling,food box,1,1,Trash
2/6/2025,uwisconsin_madison_oscarsort_3,Recycling,napkin,1,1,Trash
2/6/2025,uwisconsin_madison_oscarsort_3,Recycling,coffee cup,1,1,Recycling
2/6/2025,uwisconsin_madison_oscarsort_4,Trash,plastic bag,2,0,Trash
2/6/2025,uwisconsin_madison_oscarsort_4,Trash,plastic cutlery,32,0,Trash
2/6/2025,uwisconsin_madison_oscarsort_4,Trash,food scraps,3,0,Trash
2/6/2025,uwisconsin_madison_oscarsort_4,Trash,plastic container,36,36,Recycling
2/6/2025,uwisconsin_madison_oscarsort_4,Trash,napkin,33,0,Trash
2/6/2025,uwisconsin_madison_oscarsort_4,Trash,wrapper,8,0,Trash
2/6/2025,uwisconsin_madison_oscarsort_4,Trash,plastic gloves,2,0,Trash
2/6/2025,uwisconsin_madison_oscarsort_4,Trash,plastic bottle,2,2,Recycling
2/6/2025,uwisconsin_madison_oscarsort_4,Trash,paper,2,2,Recycling
2/6/2025,uwisconsin_madison_oscarsort_4,Trash,plastic wrap,6,0,Trash
2/6/2025,uwisconsin_madison_oscarsort_4,Trash,paper wrapper,2,2,Recycling
2/6/2025,uwisconsin_madison_oscarsort_4,Trash,paper bowl,2,0,Trash
2/6/2025,uwisconsin_madison_oscarsort_4,Trash,food box,1,0,Trash
2/6/2025,uwisconsin_madison_oscarsort_4,Trash,coffee cup,3,3,Recycling
2/6/2025,uwisconsin_madison_oscarsort_4,Trash,plastic straw,4,0,Trash
2/6/2025,uwisconsin_madison_oscarsort_4,Trash,plastic cup,5,5,Recycling
2/6/2025,uwisconsin_madison_oscarsort_4,Trash,stirstick,1,0,Trash
2/6/2025,uwisconsin_madison_oscarsort_4,Trash,coffee cup lid,2,0,Trash
2/6/2025,uwisconsin_madison_oscarsort_4,Trash,plastic lid,6,6,Recycling
2/6/2025,uwisconsin_madison_oscarsort_4,Trash,paper plastic bag,1,0,Trash
